date,portfolio_value,chi,regime,SPY_alloc,TLT_alloc,CASH_alloc,GLD_alloc
2005-04-22,132741.20275343876,0.14427829627919833,optimal,0.6,0.4,0.0,0.0
2005-04-23,133552.51387965324,0.1446026978856016,optimal,0.6,0.4,0.0,0.0
2005-04-24,134929.14840632968,0.1452484698687185,optimal,0.6,0.4,0.0,0.0
2005-04-25,136519.952327393,0.12842380843674833,optimal,0.6,0.4,0.0,0.0
2005-04-26,135543.81720453047,0.1440353295523108,optimal,0.6,0.4,0.0,0.0
2005-04-27,135911.7643713704,0.1540529661384839,optimal,0.6,0.4,0.0,0.0
2005-04-28,135573.57408084325,0.09969466575536255,optimal,0.6,0.4,0.0,0.0
2005-04-29,134671.73559598834,0.09609884978777682,optimal,0.6,0.4,0.0,0.0
2005-04-30,134897.5259234507,0.09169773801472005,optimal,0.6,0.4,0.0,0.0
2005-05-01,135620.97306542977,0.08792117180479227,optimal,0.6,0.4,0.0,0.0
2005-05-02,133392.42175290766,0.06035528721540769,optimal,0.6,0.4,0.0,0.0
2005-05-03,131482.2447156308,0.08076440862864127,optimal,0.6,0.4,0.0,0.0
2005-05-04,132268.11047382263,0.08067505653267736,optimal,0.6,0.4,0.0,0.0
2005-05-05,130769.92631551741,0.08108934243169932,optimal,0.6,0.4,0.0,0.0
2005-05-06,130852.97046249805,0.09099955120055789,optimal,0.6,0.4,0.0,0.0
2005-05-07,131420.89964441018,0.08728035075320334,optimal,0.6,0.4,0.0,0.0
2005-05-08,132501.18858706678,0.08620595931423257,optimal,0.6,0.4,0.0,0.0
2005-05-09,132723.18833537184,0.08701315310065959,optimal,0.6,0.4,0.0,0.0
2005-05-10,131185.1900530417,0.08035804381055336,optimal,0.6,0.4,0.0,0.0
2005-05-11,129926.2302815879,0.08957174492755572,optimal,0.6,0.4,0.0,0.0
2005-05-12,129990.07077340543,0.09679917550066452,optimal,0.6,0.4,0.0,0.0
2005-05-13,128813.37653213734,0.09969337994501008,optimal,0.6,0.4,0.0,0.0
2005-05-14,128163.03333545024,0.10079649703186214,optimal,0.6,0.4,0.0,0.0
2005-05-15,127640.54879357816,0.0993756946687902,optimal,0.6,0.4,0.0,0.0
2005-05-16,128371.36017617707,0.07648438586662151,optimal,0.6,0.4,0.0,0.0
2005-05-17,129970.13493098717,0.0805983434222497,optimal,0.6,0.4,0.0,0.0
2005-05-18,129683.60917179676,0.08328982851675559,optimal,0.6,0.4,0.0,0.0
2005-05-19,130017.40224700618,0.08114897800819777,optimal,0.6,0.4,0.0,0.0
2005-05-20,129846.93513158853,0.08275300250895681,optimal,0.6,0.4,0.0,0.0
2005-05-21,129264.4301317235,0.08883853360795424,optimal,0.6,0.4,0.0,0.0
2005-05-22,129315.26048447487,0.0815782760927501,optimal,0.6,0.4,0.0,0.0
2005-05-23,130934.95487524633,0.06122039795190183,optimal,0.6,0.4,0.0,0.0
2005-05-24,131405.00989685373,0.08299681379030642,optimal,0.6,0.4,0.0,0.0
2005-05-25,131350.2777572144,0.08506506493276324,optimal,0.6,0.4,0.0,0.0
2005-05-26,129823.79275667241,0.06911191326563157,optimal,0.6,0.4,0.0,0.0
2005-05-27,132109.33710939187,0.0742846887878615,optimal,0.6,0.4,0.0,0.0
2005-05-28,131557.0609951034,0.09710743894601376,optimal,0.6,0.4,0.0,0.0
2005-05-29,131717.24273322342,0.09649294725994481,optimal,0.6,0.4,0.0,0.0
2005-05-30,132548.81926924712,0.09359590437976334,optimal,0.6,0.4,0.0,0.0
2005-05-31,133943.02246226583,0.08268870367756456,optimal,0.6,0.4,0.0,0.0
2005-06-01,133144.48149011613,0.0745732296249398,optimal,0.6,0.4,0.0,0.0
2005-06-02,134398.03028875036,0.0775540378577555,optimal,0.6,0.4,0.0,0.0
2005-06-03,133862.08662917418,0.07311861158495142,optimal,0.6,0.4,0.0,0.0
2005-06-04,133961.49991452467,0.05812734935957762,optimal,0.6,0.4,0.0,0.0
2005-06-05,135523.52187456298,0.052459154250795816,optimal,0.6,0.4,0.0,0.0
2005-06-06,135432.40921652855,0.053735783128343026,optimal,0.6,0.4,0.0,0.0
2005-06-07,135153.35817899116,0.058188521657549196,optimal,0.6,0.4,0.0,0.0
2005-06-08,134993.54338290865,0.05485830436905672,optimal,0.6,0.4,0.0,0.0
2005-06-09,135499.67017800364,0.0562877466321876,optimal,0.6,0.4,0.0,0.0
2005-06-10,136590.3353578818,0.060151395382119104,optimal,0.6,0.4,0.0,0.0
2005-06-11,136079.5367553404,0.057798746039936975,optimal,0.6,0.4,0.0,0.0
2005-06-12,135058.38574102768,0.058217740413050875,optimal,0.6,0.4,0.0,0.0
2005-06-13,136043.14163695555,0.04384615501315158,optimal,0.6,0.4,0.0,0.0
2005-06-14,134666.52619974368,0.043530367261801185,optimal,0.6,0.4,0.0,0.0
2005-06-15,133331.56874786297,0.04357633628462997,optimal,0.6,0.4,0.0,0.0
2005-06-16,133218.15826894817,0.03598818771924046,optimal,0.6,0.4,0.0,0.0
2005-06-17,134244.1992655301,0.014950463886649511,optimal,0.6,0.4,0.0,0.0
2005-06-18,135287.9320831463,0.01472064871938364,optimal,0.6,0.4,0.0,0.0
2005-06-19,133376.156256059,0.016746205240537028,optimal,0.6,0.4,0.0,0.0
2005-06-20,131572.08578906857,0.02071053764368868,optimal,0.6,0.4,0.0,0.0
2005-06-21,131378.13145039947,0.03970640648536349,optimal,0.6,0.4,0.0,0.0
2005-06-22,132510.70094616557,0.03794855691534555,optimal,0.6,0.4,0.0,0.0
2005-06-23,133652.08912938638,0.03534713293795794,optimal,0.6,0.4,0.0,0.0
2005-06-24,132665.069903376,0.03470894936699796,optimal,0.6,0.4,0.0,0.0
2005-06-25,132593.176125092,0.03338678397859986,optimal,0.6,0.4,0.0,0.0
2005-06-26,132185.24187433434,0.03372912685013251,optimal,0.6,0.4,0.0,0.0
2005-06-27,132155.83955629545,0.029508542004491524,optimal,0.6,0.4,0.0,0.0
2005-06-28,131894.98608677473,0.0335838612830308,optimal,0.6,0.4,0.0,0.0
2005-06-29,131689.0865598689,0.037196167520818044,optimal,0.6,0.4,0.0,0.0
2005-06-30,132297.26732541138,0.03120165260052772,optimal,0.6,0.4,0.0,0.0
2005-07-01,132966.1852346532,0.03526828193585983,optimal,0.6,0.4,0.0,0.0
2005-07-02,134351.32405354336,0.03676774644077185,optimal,0.6,0.4,0.0,0.0
2005-07-03,134916.55782550373,0.04615420751933921,optimal,0.6,0.4,0.0,0.0
2005-07-04,134085.22985581864,0.04898467061926437,optimal,0.6,0.4,0.0,0.0
2005-07-05,133592.23097882897,0.05152882435029138,optimal,0.6,0.4,0.0,0.0
2005-07-06,136042.50841374302,0.047960607698390834,optimal,0.6,0.4,0.0,0.0
2005-07-07,135921.6126799827,0.06625972353699365,optimal,0.6,0.4,0.0,0.0
2005-07-08,136182.25389418894,0.06283856609116827,optimal,0.6,0.4,0.0,0.0
2005-07-09,136363.47012483003,0.06411597075825541,optimal,0.6,0.4,0.0,0.0
2005-07-10,136993.5512708539,0.058354714366389636,optimal,0.6,0.4,0.0,0.0
2005-07-11,138139.05186965052,0.029657292044673128,optimal,0.6,0.4,0.0,0.0
2005-07-12,137257.4945841217,0.03293458422679127,optimal,0.6,0.4,0.0,0.0
2005-07-13,137921.85174855,0.05043502747619168,optimal,0.6,0.4,0.0,0.0
2005-07-14,136800.4609234727,0.052753893071904416,optimal,0.6,0.4,0.0,0.0
2005-07-15,135962.97323232875,0.05270271110574337,optimal,0.6,0.4,0.0,0.0
2005-07-16,134520.9511619824,0.051481995804602,optimal,0.6,0.4,0.0,0.0
2005-07-17,133822.56131488626,0.07177399806490208,optimal,0.6,0.4,0.0,0.0
2005-07-18,134935.03298218013,0.06895859155843573,optimal,0.6,0.4,0.0,0.0
2005-07-19,135163.11638004932,0.06400925935017535,optimal,0.6,0.4,0.0,0.0
2005-07-20,134017.1652577678,0.06359616282101418,optimal,0.6,0.4,0.0,0.0
2005-07-21,134311.42449193058,0.063090510065042,optimal,0.6,0.4,0.0,0.0
2005-07-22,135696.1445110707,0.06649471734778212,optimal,0.6,0.4,0.0,0.0
2005-07-23,135182.99634775356,0.06471480613671292,optimal,0.6,0.4,0.0,0.0
2005-07-24,134613.67187636378,0.060808124542132753,optimal,0.6,0.4,0.0,0.0
2005-07-25,134941.97592847352,0.058241077215761564,optimal,0.6,0.4,0.0,0.0
2005-07-26,136114.64888954154,0.061565370471505274,optimal,0.6,0.4,0.0,0.0
2005-07-27,135242.89731925298,0.0392215460467013,optimal,0.6,0.4,0.0,0.0
2005-07-28,135369.1254579387,0.055442164015716305,optimal,0.6,0.4,0.0,0.0
2005-07-29,135948.16699224687,0.05285552958057925,optimal,0.6,0.4,0.0,0.0
2005-07-30,137108.00456057882,0.05280270864004732,optimal,0.6,0.4,0.0,0.0
2005-07-31,136040.3955321405,0.04812073949439649,optimal,0.6,0.4,0.0,0.0
2005-08-01,136123.4779707987,0.04987997283411381,optimal,0.6,0.4,0.0,0.0
2005-08-02,136033.05153047864,0.03506258019398844,optimal,0.6,0.4,0.0,0.0
2005-08-03,135994.59085780047,0.03262076143670578,optimal,0.6,0.4,0.0,0.0
2005-08-04,135388.67371123986,0.03197412913890623,optimal,0.6,0.4,0.0,0.0
2005-08-05,136655.66684835727,0.04199669162218895,optimal,0.6,0.4,0.0,0.0
2005-08-06,136964.65401357456,0.030583526097951706,optimal,0.6,0.4,0.0,0.0
2005-08-07,137222.12698556858,0.03391528204994698,optimal,0.6,0.4,0.0,0.0
2005-08-08,136887.32389896555,0.0371430790134415,optimal,0.6,0.4,0.0,0.0
2005-08-09,135509.5671898196,0.036798344915300395,optimal,0.6,0.4,0.0,0.0
2005-08-10,136711.30578316952,0.04277452339280423,optimal,0.6,0.4,0.0,0.0
2005-08-11,136727.7181810912,0.04897439471425052,optimal,0.6,0.4,0.0,0.0
2005-08-12,137772.0085851937,0.046307431072131554,optimal,0.6,0.4,0.0,0.0
2005-08-13,137657.5423492464,0.05368741635350473,optimal,0.6,0.4,0.0,0.0
2005-08-14,135644.12516006452,0.05081656003966785,optimal,0.6,0.4,0.0,0.0
2005-08-15,135089.24827903515,0.056783047441789594,optimal,0.6,0.4,0.0,0.0
2005-08-16,135420.21836472471,0.05577106698489871,optimal,0.6,0.4,0.0,0.0
2005-08-17,134158.8641694846,0.04191021632632568,optimal,0.6,0.4,0.0,0.0
2005-08-18,133961.23823487913,0.0688590745723141,optimal,0.6,0.4,0.0,0.0
2005-08-19,135450.55939934528,0.06840177044506339,optimal,0.6,0.4,0.0,0.0
2005-08-20,134601.8166315766,0.06851905573465669,optimal,0.6,0.4,0.0,0.0
2005-08-21,135695.9783291151,0.0705998130696925,optimal,0.6,0.4,0.0,0.0
2005-08-22,134850.2550225222,0.07678402409162323,optimal,0.6,0.4,0.0,0.0
2005-08-23,134356.80881973586,0.08383838449950304,optimal,0.6,0.4,0.0,0.0
2005-08-24,135344.27140800646,0.08433532810690231,optimal,0.6,0.4,0.0,0.0
2005-08-25,135473.49021051405,0.075333586572653,optimal,0.6,0.4,0.0,0.0
2005-08-26,136326.70916710357,0.07187498128910008,optimal,0.6,0.4,0.0,0.0
2005-08-27,136187.33051814124,0.07303430295232868,optimal,0.6,0.4,0.0,0.0
2005-08-28,134528.64715728295,0.07290513178341418,optimal,0.6,0.4,0.0,0.0
2005-08-29,134633.38843767848,0.07207460233750534,optimal,0.6,0.4,0.0,0.0
2005-08-30,133636.16341719977,0.06755653335826385,optimal,0.6,0.4,0.0,0.0
2005-08-31,132748.51319710474,0.056500954753805795,optimal,0.6,0.4,0.0,0.0
2005-09-01,132868.7058801448,0.06047636327278738,optimal,0.6,0.4,0.0,0.0
2005-09-02,132269.35897617685,0.05073892199084707,optimal,0.6,0.4,0.0,0.0
2005-09-03,131892.05512506477,0.05153700880354304,optimal,0.6,0.4,0.0,0.0
2005-09-04,133216.23221936045,0.04470688385156951,optimal,0.6,0.4,0.0,0.0
2005-09-05,132935.02698263322,0.045942633540204315,optimal,0.6,0.4,0.0,0.0
2005-09-06,132465.6867939855,0.04577545876873121,optimal,0.6,0.4,0.0,0.0
2005-09-07,132186.45365675946,0.025319995428826972,optimal,0.6,0.4,0.0,0.0
2005-09-08,132037.44093587465,0.02541557568231954,optimal,0.6,0.4,0.0,0.0
2005-09-09,133319.23136466581,0.020993454871270842,optimal,0.6,0.4,0.0,0.0
2005-09-10,134687.96760416066,0.020077994292826758,optimal,0.6,0.4,0.0,0.0
2005-09-11,135998.1618470488,0.024794304582967042,optimal,0.6,0.4,0.0,0.0
2005-09-12,134863.08211670702,0.026786754189273666,optimal,0.6,0.4,0.0,0.0
2005-09-13,134676.71854985674,0.024902822120664792,optimal,0.6,0.4,0.0,0.0
2005-09-14,134447.22380322628,0.015770546096486895,optimal,0.6,0.4,0.0,0.0
2005-09-15,134673.48333835753,0.014760847418235634,optimal,0.6,0.4,0.0,0.0
2005-09-16,132829.6806346353,0.013552059401402219,optimal,0.6,0.4,0.0,0.0
2005-09-17,132307.45006315372,0.02247686829931423,optimal,0.6,0.4,0.0,0.0
2005-09-18,133651.5646342773,0.0231295504186418,optimal,0.6,0.4,0.0,0.0
2005-09-19,133560.03582726195,0.023279310877976817,optimal,0.6,0.4,0.0,0.0
2005-09-20,135096.27140585575,0.023026167386111292,optimal,0.6,0.4,0.0,0.0
2005-09-21,137418.7354603418,0.01863690613040808,optimal,0.6,0.4,0.0,0.0
2005-09-22,135040.21687246155,0.02946992289548598,optimal,0.6,0.4,0.0,0.0
2005-09-23,131974.73228299356,0.04819527567646713,optimal,0.6,0.4,0.0,0.0
2005-09-24,133604.02153534553,0.07990531972728479,optimal,0.6,0.4,0.0,0.0
2005-09-25,132154.5444858694,0.08600968730462576,optimal,0.6,0.4,0.0,0.0
2005-09-26,132217.369148489,0.08643396032223347,optimal,0.6,0.4,0.0,0.0
2005-09-27,133748.6415691119,0.0872790503346056,optimal,0.6,0.4,0.0,0.0
2005-09-28,133571.70131302762,0.08874442696310404,optimal,0.6,0.4,0.0,0.0
2005-09-29,131315.62164269495,0.090262585356661,optimal,0.6,0.4,0.0,0.0
2005-09-30,129913.2161795354,0.10014531687161056,optimal,0.6,0.4,0.0,0.0
2005-10-01,131233.58905271027,0.09119847639311411,optimal,0.6,0.4,0.0,0.0
2005-10-02,129898.20570927823,0.09366430563752744,optimal,0.6,0.4,0.0,0.0
2005-10-03,129829.62194228273,0.10502607167491805,optimal,0.6,0.4,0.0,0.0
2005-10-04,129614.08036136981,0.10528966610283245,optimal,0.6,0.4,0.0,0.0
2005-10-05,131189.32964726767,0.10616683903750111,optimal,0.6,0.4,0.0,0.0
2005-10-06,132243.39309944757,0.12859116067176984,optimal,0.6,0.4,0.0,0.0
2005-10-07,130656.44288835724,0.11977421982751695,optimal,0.6,0.4,0.0,0.0
2005-10-08,132876.545992965,0.11703383892942325,optimal,0.6,0.4,0.0,0.0
2005-10-09,132081.169612592,0.11652582625622929,optimal,0.6,0.4,0.0,0.0
2005-10-10,132146.2075398502,0.11701515903882068,optimal,0.6,0.4,0.0,0.0
2005-10-11,133088.10912439064,0.11567823531563616,optimal,0.6,0.4,0.0,0.0
2005-10-12,131449.98943907983,0.09606092578511756,optimal,0.6,0.4,0.0,0.0
2005-10-13,130391.49308172787,0.08970300162650005,optimal,0.6,0.4,0.0,0.0
2005-10-14,129472.05262632863,0.06463367230026239,optimal,0.6,0.4,0.0,0.0
2005-10-15,128598.11907297678,0.05721831401167748,optimal,0.6,0.4,0.0,0.0
2005-10-16,128739.6875994184,0.055082318904358066,optimal,0.6,0.4,0.0,0.0
2005-10-17,128493.3925212785,0.05612329586917781,optimal,0.6,0.4,0.0,0.0
2005-10-18,130303.95914182428,0.055466027354761936,optimal,0.6,0.4,0.0,0.0
2005-10-19,131797.0913520743,0.0722091115677316,optimal,0.6,0.4,0.0,0.0
2005-10-20,130882.84974773513,0.06137154421561856,optimal,0.6,0.4,0.0,0.0
2005-10-21,130822.32963202815,0.05994300399215612,optimal,0.6,0.4,0.0,0.0
2005-10-22,132160.24572079268,0.05097167313291708,optimal,0.6,0.4,0.0,0.0
2005-10-23,130496.79692660144,0.03971814536917145,optimal,0.6,0.4,0.0,0.0
2005-10-24,129937.7443731777,0.03715330375120404,optimal,0.6,0.4,0.0,0.0
2005-10-25,130681.21117714082,0.03834744981985009,optimal,0.6,0.4,0.0,0.0
2005-10-26,130579.56991593834,0.018040563278459806,optimal,0.6,0.4,0.0,0.0
2005-10-27,130339.96141321259,0.01849927575473876,optimal,0.6,0.4,0.0,0.0
2005-10-28,130915.83350043309,0.018897242971178972,optimal,0.6,0.4,0.0,0.0
2005-10-29,131522.85002208973,0.02258025096643015,optimal,0.6,0.4,0.0,0.0
2005-10-30,131752.3993624178,0.030630127692322793,optimal,0.6,0.4,0.0,0.0
2005-10-31,132054.7585813172,0.0294217581393361,optimal,0.6,0.4,0.0,0.0
2005-11-01,133190.0421171356,0.02986808441906429,optimal,0.6,0.4,0.0,0.0
2005-11-02,133376.4124455104,0.04218986822358057,optimal,0.6,0.4,0.0,0.0
2005-11-03,133078.93541522996,0.04594806059786669,optimal,0.6,0.4,0.0,0.0
2005-11-04,133577.11038295756,0.04158546454963359,optimal,0.6,0.4,0.0,0.0
2005-11-05,136102.83127486927,0.04158637845999193,optimal,0.6,0.4,0.0,0.0
2005-11-06,136563.9674295629,0.05635332161206824,optimal,0.6,0.4,0.0,0.0
2005-11-07,138457.9849717645,0.05349074024306009,optimal,0.6,0.4,0.0,0.0
2005-11-08,138616.0469215624,0.06608535479723104,optimal,0.6,0.4,0.0,0.0
2005-11-09,138038.69882301794,0.06496974522556193,optimal,0.6,0.4,0.0,0.0
2005-11-10,137436.0209772409,0.06338760451801585,optimal,0.6,0.4,0.0,0.0
2005-11-11,137189.3055700429,0.05916806473932556,optimal,0.6,0.4,0.0,0.0
2005-11-12,137368.7716512673,0.057841460329586376,optimal,0.6,0.4,0.0,0.0
2005-11-13,137245.67784061359,0.05976681466046312,optimal,0.6,0.4,0.0,0.0
2005-11-14,138278.62955562188,0.07744110681474449,optimal,0.6,0.4,0.0,0.0
2005-11-15,139418.89407420935,0.07958694836527795,optimal,0.6,0.4,0.0,0.0
2005-11-16,138748.41742326508,0.07796903537392673,optimal,0.6,0.4,0.0,0.0
2005-11-17,140849.85324909218,0.07722309115324863,optimal,0.6,0.4,0.0,0.0
2005-11-18,141560.55699315516,0.07578166834859129,optimal,0.6,0.4,0.0,0.0
2005-11-19,141117.17492369923,0.07417271857316841,optimal,0.6,0.4,0.0,0.0
2005-11-20,142709.0386405343,0.07007540583976127,optimal,0.6,0.4,0.0,0.0
2005-11-21,140706.0411140246,0.06936098879797072,optimal,0.6,0.4,0.0,0.0
2005-11-22,141678.4626705522,0.07704169535841433,optimal,0.6,0.4,0.0,0.0
2005-11-23,140238.12746725162,0.08162729630468954,optimal,0.6,0.4,0.0,0.0
2005-11-24,139565.2182340498,0.10391939123655905,optimal,0.6,0.4,0.0,0.0
2005-11-25,140278.4764356904,0.11211400669028644,optimal,0.6,0.4,0.0,0.0
2005-11-26,141408.52802745617,0.09017425412294225,optimal,0.6,0.4,0.0,0.0
2005-11-27,140957.70283971983,0.09265841251409417,optimal,0.6,0.4,0.0,0.0
2005-11-28,140132.9953101523,0.07245393793974707,optimal,0.6,0.4,0.0,0.0
2005-11-29,138797.71343747748,0.07188407249938016,optimal,0.6,0.4,0.0,0.0
2005-11-30,138467.28625602913,0.0775168876962511,optimal,0.6,0.4,0.0,0.0
2005-12-01,137013.78243921133,0.07207064467870651,optimal,0.6,0.4,0.0,0.0
2005-12-02,137505.08052543743,0.08116177604823367,optimal,0.6,0.4,0.0,0.0
2005-12-03,136201.5577481371,0.0820650368891547,optimal,0.6,0.4,0.0,0.0
2005-12-04,137949.15700161437,0.07691372262020633,optimal,0.6,0.4,0.0,0.0
2005-12-05,136324.747802766,0.07549040943874714,optimal,0.6,0.4,0.0,0.0
2005-12-06,135607.12318189547,0.07178050065915277,optimal,0.6,0.4,0.0,0.0
2005-12-07,134462.63825111417,0.07078416316423883,optimal,0.6,0.4,0.0,0.0
2005-12-08,134702.7368013434,0.06862479798961808,optimal,0.6,0.4,0.0,0.0
2005-12-09,133575.4219668698,0.06104329241095859,optimal,0.6,0.4,0.0,0.0
2005-12-10,133409.87682764692,0.05621412053981119,optimal,0.6,0.4,0.0,0.0
2005-12-11,133753.68830994668,0.04696131010659246,optimal,0.6,0.4,0.0,0.0
2005-12-12,133314.44543633168,0.0446204918095247,optimal,0.6,0.4,0.0,0.0
2005-12-13,132678.14438191787,0.03625825192067145,optimal,0.6,0.4,0.0,0.0
2005-12-14,132529.001144108,0.025267250077034505,optimal,0.6,0.4,0.0,0.0
2005-12-15,133692.8708592643,0.02339627856747168,optimal,0.6,0.4,0.0,0.0
2005-12-16,134996.41910843604,0.04325424154598215,optimal,0.6,0.4,0.0,0.0
2005-12-17,135929.4025643249,0.051030810861719886,optimal,0.6,0.4,0.0,0.0
2005-12-18,135729.24095654688,0.050859125638244344,optimal,0.6,0.4,0.0,0.0
2005-12-19,134926.03457868975,0.0501265535170501,optimal,0.6,0.4,0.0,0.0
2005-12-20,133663.21135267857,0.04668871581472376,optimal,0.6,0.4,0.0,0.0
2005-12-21,131620.73609472995,0.04675865298146351,optimal,0.6,0.4,0.0,0.0
2005-12-22,132244.3003359363,0.04315690590837114,optimal,0.6,0.4,0.0,0.0
2005-12-23,132485.23389861576,0.042498021169404696,optimal,0.6,0.4,0.0,0.0
2005-12-24,132923.22115502856,0.03846377330492342,optimal,0.6,0.4,0.0,0.0
2005-12-25,132463.8403919161,0.033462483837365574,optimal,0.6,0.4,0.0,0.0
2005-12-26,131569.81275457636,0.028962369108801008,optimal,0.6,0.4,0.0,0.0
2005-12-27,130913.0255272515,0.02845939736663954,optimal,0.6,0.4,0.0,0.0
2005-12-28,132120.2407848913,0.02748429158961434,optimal,0.6,0.4,0.0,0.0
2005-12-29,130804.39904703548,0.03149543400726592,optimal,0.6,0.4,0.0,0.0
2005-12-30,130760.22167583433,0.045241531996770196,optimal,0.6,0.4,0.0,0.0
2005-12-31,132660.33661178412,0.04288774885420947,optimal,0.6,0.4,0.0,0.0
2006-01-01,134352.83935961698,0.0704661486677467,optimal,0.6,0.4,0.0,0.0
2006-01-02,134880.5089032872,0.09131764477626211,optimal,0.6,0.4,0.0,0.0
2006-01-03,133252.45651854927,0.08720995139314222,optimal,0.6,0.4,0.0,0.0
2006-01-04,134230.27535451623,0.1072562243402006,optimal,0.6,0.4,0.0,0.0
2006-01-05,134583.13098633298,0.0914659497060479,optimal,0.6,0.4,0.0,0.0
2006-01-06,134978.18962606677,0.08301739537146349,optimal,0.6,0.4,0.0,0.0
2006-01-07,134022.8421715458,0.08384812177679654,optimal,0.6,0.4,0.0,0.0
2006-01-08,134478.6007161038,0.0825953756551878,optimal,0.6,0.4,0.0,0.0
2006-01-09,133657.3885621408,0.08505690261018789,optimal,0.6,0.4,0.0,0.0
2006-01-10,134277.91306402982,0.08739126662331378,optimal,0.6,0.4,0.0,0.0
2006-01-11,132656.42710262683,0.08235936231799665,optimal,0.6,0.4,0.0,0.0
2006-01-12,131213.01006567533,0.0900064274021296,optimal,0.6,0.4,0.0,0.0
2006-01-13,129957.16184361663,0.09991111665531704,optimal,0.6,0.4,0.0,0.0
2006-01-14,129932.3411973611,0.11574663426452494,optimal,0.6,0.4,0.0,0.0
2006-01-15,131035.66973022603,0.11139479289598696,optimal,0.6,0.4,0.0,0.0
2006-01-16,129924.41498570752,0.12580661419765987,optimal,0.6,0.4,0.0,0.0
2006-01-17,130690.07210943315,0.12353089384778893,optimal,0.6,0.4,0.0,0.0
2006-01-18,129228.37365205222,0.11539636854556869,optimal,0.6,0.4,0.0,0.0
2006-01-19,131588.08652340315,0.10261649801431426,optimal,0.6,0.4,0.0,0.0
2006-01-20,132498.6535968393,0.11237508955824448,optimal,0.6,0.4,0.0,0.0
2006-01-21,131544.21083903845,0.08784573916337185,optimal,0.6,0.4,0.0,0.0
2006-01-22,132134.5413873906,0.0648298647155506,optimal,0.6,0.4,0.0,0.0
2006-01-23,131908.84050362595,0.06473851790973498,optimal,0.6,0.4,0.0,0.0
2006-01-24,131047.67166087289,0.05095092163575145,optimal,0.6,0.4,0.0,0.0
2006-01-25,130341.27060233746,0.052443020438766065,optimal,0.6,0.4,0.0,0.0
2006-01-26,129321.8027524324,0.050892606729787064,optimal,0.6,0.4,0.0,0.0
2006-01-27,130338.51242779581,0.050658048680899036,optimal,0.6,0.4,0.0,0.0
2006-01-28,129975.48978268004,0.058509979335940925,optimal,0.6,0.4,0.0,0.0
2006-01-29,130123.92774329467,0.05274380753011363,optimal,0.6,0.4,0.0,0.0
2006-01-30,130645.37201470826,0.053087568808594346,optimal,0.6,0.4,0.0,0.0
2006-01-31,130968.27743850231,0.052315693021515806,optimal,0.6,0.4,0.0,0.0
2006-02-01,130267.717225739,0.05277749432292572,optimal,0.6,0.4,0.0,0.0
2006-02-02,131293.2114247971,0.07092395424024071,optimal,0.6,0.4,0.0,0.0
2006-02-03,132660.57920532612,0.07783973935479942,optimal,0.6,0.4,0.0,0.0
2006-02-04,132457.6152355382,0.07637387776305951,optimal,0.6,0.4,0.0,0.0
2006-02-05,132274.05819005004,0.06784479118750489,optimal,0.6,0.4,0.0,0.0
2006-02-06,131967.16944868758,0.0690533655294828,optimal,0.6,0.4,0.0,0.0
2006-02-07,134307.825626362,0.07170792013990138,optimal,0.6,0.4,0.0,0.0
2006-02-08,135976.26330117026,0.07431734933532652,optimal,0.6,0.4,0.0,0.0
2006-02-09,135953.25987807478,0.06740420599299929,optimal,0.6,0.4,0.0,0.0
2006-02-10,134390.2327605171,0.06510243977371022,optimal,0.6,0.4,0.0,0.0
2006-02-11,136242.420799815,0.0686011454603223,optimal,0.6,0.4,0.0,0.0
2006-02-12,137858.57724985748,0.08215897611739813,optimal,0.6,0.4,0.0,0.0
2006-02-13,138042.68175692763,0.08172075382564821,optimal,0.6,0.4,0.0,0.0
2006-02-14,137976.9227740085,0.07697236800414638,optimal,0.6,0.4,0.0,0.0
2006-02-15,137460.3130158804,0.07600027710784615,optimal,0.6,0.4,0.0,0.0
2006-02-16,137605.71276322394,0.07071682911757848,optimal,0.6,0.4,0.0,0.0
2006-02-17,137026.64621263667,0.06649097365296454,optimal,0.6,0.4,0.0,0.0
2006-02-18,137190.06670055876,0.08522386847823396,optimal,0.6,0.4,0.0,0.0
2006-02-19,136355.5121643057,0.09003267444044707,optimal,0.6,0.4,0.0,0.0
2006-02-20,136575.47700353301,0.10386102153567238,optimal,0.6,0.4,0.0,0.0
2006-02-21,135991.8152867563,0.10273954549620999,optimal,0.6,0.4,0.0,0.0
2006-02-22,134223.74529883254,0.07335993772175382,optimal,0.6,0.4,0.0,0.0
2006-02-23,131845.94424061495,0.0729228699536483,optimal,0.6,0.4,0.0,0.0
2006-02-24,131098.57923030286,0.09142200765577195,optimal,0.6,0.4,0.0,0.0
2006-02-25,130154.33274772347,0.09021120600933198,optimal,0.6,0.4,0.0,0.0
2006-02-26,129317.52289936098,0.08742081935192547,optimal,0.6,0.4,0.0,0.0
2006-02-27,128910.2541131335,0.08838655782854045,optimal,0.6,0.4,0.0,0.0
2006-02-28,127818.55426372592,0.08025513828915663,optimal,0.6,0.4,0.0,0.0
2006-03-01,128681.48616503185,0.07072152723840289,optimal,0.6,0.4,0.0,0.0
2006-03-02,129519.51667117845,0.07851920358415602,optimal,0.6,0.4,0.0,0.0
2006-03-03,128559.00935035807,0.09453847828582929,optimal,0.6,0.4,0.0,0.0
2006-03-04,128849.26713086173,0.09019133644968468,optimal,0.6,0.4,0.0,0.0
